pto_no,pto_name,permit_id,is_intercity,route_text
NTSA/RSN-2074,JUJA ATHI TRAVELLERS SACCO.,ADR-3ZQS3EE,False,"athi, makongeni thika ruiru juja juja farm gatundu, muranga"
NTSA/RSN/6973,JUPITERLINE INVESTMENTS CAPITAL LIMITED,NTR-00477,False,"nairobi, thika road, ruiru"
NTSA/RSN/6973,JUPITERLINE INVESTMENTS CAPITAL LIMITED,NTR-00201906141322300,False,"ngara, thika road, nanyuki"
NTSA/RSN/6973,JUPITERLINE INVESTMENTS CAPITAL LIMITED,ADR-Q5LCBAQ,False,"ngara, thika rd, ruiru"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202012111036520,False,"Railways, Ngong rd Kawangware Kabiria Waithaka Dagoretti market Karen Ngong Kikuyu Lusigetti, Kamangu"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202012111031250,False,"Kamangu, Kikuyu Waithaka Kawangware Kabiria Dagoretti market Karen, Ngong"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-MDMSQK8,False,"kikuyu, dagoreti, karen, ngong road, railways"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-YM3S6VM,False,"kikuyu, dagoreti, karen, ngong road, railways"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-8LMSEYR,False,"railways, ngong rd,kawangware,kabiria,waithaka,dagoretti,karen,kikuyu,lusingeti, kamangu"
NTSA/RSN-01730,KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-ZZJSQJP,False,"knh, ngong road,karen,dagoretti, kikuyu"
NTSA/RSN-0193,KAKA TRAVELLERS SACCO LIMITED,NTR-00201907241046260,False,"KAGWE, NAIROBINAKURUNYAHURURUNANYUKI RUIRU, GITHUNGURI"
NTSA/RSN-0193,KAKA TRAVELLERS SACCO LIMITED,NTR-00498,True,"Nairobi, Githunguri kagwe Ruiru maumau Rd Nakuru Nyahururu, Nanyuki"
NTSA/RSN-0193,KAKA TRAVELLERS SACCO LIMITED,NTR-00408,True,"kagwe, nairobi, nakuru"
NTSA/RSN-0193,KAKA TRAVELLERS SACCO LIMITED,ADR-WZ9SEM3,True,"kagwenairobinakuru ,, KAGWE - GITHUNGURI - NAIROBI,NAKURU,NYAHURURU,NANYUKI,MAKONGENI,RUIRU- KAGWE - GITHUNGURI - NAIROBI,NAKURU,NYAHURURU,NANYUKI,MAKONGENI,RUIRU - KAGWE - GITHUNGURI - NAIROBI,NAKURU,NYAHURURU,NANYUKI,MAKONGENI,RUIRU"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,NTR-00717,True,"nairobi, kangundo, machakos"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,NTR-00202101251001560,True,"Nairobi, Kithimani Matuu Kitui Mwingi Mutomo, Kangundo"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,NTR-00201903291451040,True,"nairobi, kangundo,mwala,makutano, kitui"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,NTR-00201904081413120,True,"nairobi, tala,kangundo,machakos, wote"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-7WRS79Z,True,"Nairobi, Tala Donyo sabuk Matuu Mwala, Machakos"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-BQ9S7QZ,True,"nairobi, tala,kangundo, machakos"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-REOS8ZR,True,"nairobi, machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi, mombasa"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-MDMSKJO,True,"nairobi, machakos,makueni,kibwezi, mtitoandei"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-YM3SVB9,True,"nairobi, machakos,tala, kangundo"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-8LMSJYZ,True,"nairobi, mtitoandei,machakos,makueni, kibwezi"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-ZZJS9J5,True,"nairobi, mombasa,machakos, makueni, kitui, mutomo, kibwezi, ikutha, voi"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-LZRSO7V,True,"nairobi, machakos, kitui, mutomo, ikutha, kibwezi, mtito andei, mombasa"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-O68IVMW,False,"nairobi, mtitoandei, wote"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-6DBSW9M,True,"nairobi, mombasa, wote"
NTSA/RSN-0197,KAM TRANSPORTERS SACCO LTD,ADR-WZ9SW3B,True,"nairobi, machakos, wote, makindu, kitui, mutomo, kibwezi, mtito andei, ikutha, voi, mombasa"
NTSA/RSN-0203,KANDARA SOUTH TRAVELLERS SACCO (K.S.T),NTR-00231,False,"nairobi, thika, kangari"
NTSA/RSN-0203,KANDARA SOUTH TRAVELLERS SACCO (K.S.T),NTR-00268,False,"Nyahururu, Olkalou Engineer Njambini Maumau Rd Nyoka Rd, Muranga"
NTSA/RSN-0203,KANDARA SOUTH TRAVELLERS SACCO (K.S.T),NTR-00202202281223180,False,"Nairobi, Thika KihumbuiniGitiri kangari Muranga Nyoka Rd Mau Mau Rd Njambini Engineer, Olkalou"
NTSA/RSN-0203,KANDARA SOUTH TRAVELLERS SACCO (K.S.T),ADR-6DBS8QA,False,"thika, kiunyu, kihumbuini"
NTSA/RSN-0203,KANDARA SOUTH TRAVELLERS SACCO (K.S.T),ADR-WZ9SLAA,False,"nairobi, kangari, thika"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,NTR-00201910041038480,False,"odeon, westlands,kangemi,stage 87,muhuri rd,dagoretti market junction,thogoto,kamangu,thigio,kmandura,rironi,kiambaa, kinoo 87"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,NTR-00202009041256260,False,"Odeon, WestlandsKangemiUthiruStage 87Muhuri RdDagoretti Market JunctionThogotoKamanguThigioKamanduraLimuruRironiKiambaa, Kinoo 87"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,NTR-0078,False,"odeon, westlands, kangemi"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,ADR-K9BF6AW,False,"odeon, westlands, kangemi"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,ADR-7WRS9Q5,False,"odeon, kangemi, stage87, muhuri road, dagoretti market junction"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,ADR-BQ9SQK6,False,"odeon, kangemi, westlands"
NTSA/RSN-0208,KANGEMI MATATU OWNERS SACCO,ADR-REOSZDE,False,"busstation, Jogoo rd,kangundo rd, ruai, joska, malaa, tala, Thika, kiskioni, donyosabuku, kilimambogo, Makongeni,Thika Twn, Thika Rd, Odeon, Westland, Kangemi, Uthiru, Stage87, Muhurird, Dagoretti Market,Thogoto, Kamangu, Thigio, Kamandura, Limuru, Rironi, Kiambaa, Kikuyu, Kinoo 87"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-0047,False,"kayole, jogoo road,muthurwa, otc"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202211011230330,False,"Bus Station, Muthurwa Jogoo Rd Kayole Eastern Bypass Kangundo Rd Donholm Utawala City Cabanas, Joska"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-K9BF6YK,False,"Bus station, Muthurwa, Jogoo road, Kayole, Eastern bypass, Utawala, City cabanas"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-7WRS9RE,False,"bus station, muthurwa, jogoo road, kayole, eastern bypass, utawala"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-BQ9SQ29,False,"bus station, jogoo road, kayole, utawala"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-REOSZQW,False,"muthurwa, utawala,jogoo road, kayole"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-MDMSJZD,False,"bus station, utawala,jogoo road, kayole"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-YM3SB8O,False,"kayole, jogoo road, otc"
NTSA/RSN-0209,KANI TRANSPORT SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-8LMSYMB,False,"kayole, otc,jogoo road, muthurwa"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00202101251614210,False,"Kariobangi, Juja rd Gikomba Kariokor Ronald ngala Commercial Thika rd Alsops Outering rd, Kariobangi south"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00349,False,"ronald ngara, thika road,alsolps, kariobangi"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-00348,False,"ronald ngara, juja road, kariobangi"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-WZ9SWPQ,True,"Kamulu, Kangundo rd Eastern bypass Mombasa rd Likoni rd Lungalunga rd Outering rd Kariobangi North Lucky Summer Baba dogo Kariobangi South Juja rd Easthleigh 1st avenueJogoo rd Gikomba Kariokor Ronald NgalaCommercial Globe round aboutWestlands Forest rd Thika rd Juja, Thika(Makongeni)"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-537H69Q,True,"Kamulu, Kangundo rd Eastern bypass Mombasa rd Enterprise rd Likoni rd Lungalunga rd Outering rd Kariobangi North Lucky Summer Baba dogo Kariobangi South Juja rd Easthleigh 1st avenueJogoo rd Gikomba Kariokor Ronald NgalaCommercial Globe round aboutWestlands Forest rd Thika rd Juja, Thika(Makongeni)"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-A5ACLOL,False,"gikomba, juja road, kariobangi"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-9AKFA9J,False,"kariobangi south, outering road, thika road, gikomba, commercial"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-DB3TBZ3,False,"ronald ngara, kariobangi, thika road"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-3ZQSLM2,False,"ronald ngara, kariobangi, juja road"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-JY7SQ6E,False,"kariobagi, juja road, eastleigh, gikomba"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-POKSME5,False,"gikomba, kariobangi, juja road"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-VYASVEO,False,"ronald ngara, kariobangi,thika road, alsolps"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-Q5LCYZZ,False,"kariobangi, thika road, commercial"
NTSA/RSN-0215,KARIOBANGI MATATU OWNERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-EPJSABK,False,"kariobangi south, juja road, kariokor, ronald ngara"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,NTR-00202009081636350,False,"Kiserian, Ngong Dagoretti Wangige Khoja Thika Gatuanyaga Ruiru Kiambu, Limuru"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,NTR-00201910041052400,False,"Khoja, BananaLimuruKiambuTatucityNorthern bypassRuiruThika, Gatuanyaga"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,NTR-00202105031016150,True,"Kiserian, Ngong Dagoretti Kikuyu Wangige ABC Drive Khoja Limuru Kijabe Naivasha Kiambu Ruiru Thika, Gatuanya"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,NTR-00340,False,"khoja, banana, limuru"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,NTR-00201812181042570,False,"khoja, limuru,banana,kiambu,tatu city, ruiru"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-7WRSZYL,False,"Khoja, Thika, Gatuanyaga"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-BQ9S3WL,True,"Kiserian, NgongkawangwareDagorettikikuyuwangigeABC drivewestlands Parklands Highridge Khojalimuru suswaKijabeNaivashaNorthern bypasseastern bypasskiambu roadkiamburuiruthikagatuanyagarailwaysathiriver, Machakos"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-REOSL7A,True,"banana, railways,athi river, machakos"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-MDMSADY,False,"khoja, limuru, banana"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-YM3SEKK,True,"banana, machakos,railways, athi river"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-8LMSV8D,False,"nairobi, limuru,kiambu, banana"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,ADR-ZZJS2MK,False,"khoja, banana,limuru,kiambu,tatucity,ruiru,thika, gatuanyaga"
NTSA/RSN-0217,KARURI COMMUTERS SERVICES SAVINGS AND CREDIT CO-OPERTAIVE SOCIETY LIMITED,,True,"Kiserian - Ngong,Kawangware,Dagoretti,Ndeyia,Gachie,Kikuyu,Wangige,ABC drive,Red hill,Westlands,Parklands,Highridge,Khoja,Limuru,Suswa,Kijabe,Naivasha,Northern bypass,Eastern bypass,Kiambu road,Kiambu,Ruiru,Thika,Gatuanyaga,Railways,Athi river - Machakos and back- Kiserian - Ngong,Kawangware,Dagoretti,Ndeyia,Gachie,Kikuyu,Wangige,ABC drive,Red hill,Westlands,Parklands,Highridge,Khoja,Limuru,Suswa,Kijabe,Naivasha,Northern bypass,Eastern bypass,Kiambu road,Kiambu,Ruiru,Thika,Gatuanyaga,Railways,Athi river - Machakos and back - Kiserian - Ngong,Kawangware,Dagoretti,Ndeyia,Gachie,Kikuyu,Wangige,ABC drive,Red hill,Westlands,Parklands,Highridge,Khoja,Limuru,Suswa,Kijabe,Naivasha,Northern bypass,Eastern bypass,Kiambu road,Kiambu,Ruiru,Thika,Gatuanyaga,Railways,Athi river - Machakos and back"
NTSA/RSN-0223,KAWANGWARE MATATU SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,NTR-0042,False,"railways, yaya, kawangware"
NTSA/RSN-0223,KAWANGWARE MATATU SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED,ADR-ZZJSJW2,False,"railways, kawangware, yaya"
NTSA/RSN-0224,kayo-line group company limited,NTR-00129,False,"Mwiki, Kayole kangundo rd kamulu via ruai Utawala Mihango Cabanas Outering rd Kariobangi, Kasarani"
NTSA/RSN-0224,kayo-line group company limited,ADR-JY7SZKY,False,"Mwiki, KayoleUtawala Mihango Cabanas Outering rd Kariobangi, Kasarani"
NTSA/RSN-0224,kayo-line group company limited,ADR-POKSY3L,False,"mwiki, utawala, cabanas, outering road, kayole"
NTSA/RSN-0224,kayo-line group company limited,ADR-VYASWQB,False,"mwiki, utawala, cabanas, kayole"
NTSA/RSN-0224,kayo-line group company limited,ADR-Q5LC893,False,"mwiki, utawala, kayole"
NTSA/RSN-0224,kayo-line group company limited,ADR-EPJSEWO,False,"kasarani, kayole, kariobangi"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-0020181211134410497,False,"Bus station, Kencom,GPO,KNH,Adams arcade,Karen,Ngong,Matasia,Kiseriani,Rongai,Bomas,Langata road, Kiserian"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-001152,False,"isinya, kitengela athi river syokimau jkia utawala ruai malaa kangundo rd kangundo umoja innercore outering rd dandora kariobangi huruma buruburu jogoo rdkencom rongai kiserian ngong hardy knh kibera kawangware kikuyu waiyaki way thika rd, thika"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-0020181211132633916,False,"Karen, Dagoretti,Waithaka,Kawangware,Kibera,Knh,Bus Station,Njiru,Utawala,Ruai, Malaa"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-00487,True,"Bus station, Mombasa roadLusaka road Industrial AreaKwa Njenga Outering rd Kangundo rd Ruai, Kamulu"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-0035,True,"kikuyu, kawangware ngong rd yaya KNH ambassador langata rd lusaka rd jogoo rd JKIA utawala mombasa rd athi river kitengela, kajiado"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-00202108060801500,True,"Bus Station, city stadium lusaka rd enterprise rd likoni rd jogoo rd kangundo rd via eastern bypass mombasa rd langata rd kungu karumba rd ngong rd karen dagoretti yaya centre limuru rd, Ruaka"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-006,False,"JKIA, utawala, umoja, Umoja innercore, bururu, kencom, KNH, Ngumo, Kibera, Kawangware, satellite, Karen, Langata road, waiyaki way, Hardy"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-00201910231055390,True,"kikuyu, kawangware ngong rd yaya knh ambasssador bus station lusaka rd outering rd jogoo rd jkia utawala mombasa rd athiriver kitengela, kajiado"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-001346,False,"karen, kawangware,kibera,knh,utawala,ruai, malaa"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-0020181211134054530,False,"kikuyu, kawangware,ngong road,yaya,icea,ambassadeur,bus station,jogoo road,kangundo road,utawala,ruai,joska, malaa"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,NTR-0013,False,"karen, kawangware, kibera, knh, ngumo, bus station, buruburu, dandora"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-EPJSARP,False,"JKIA, utawala, umoja, Umoja innercore, bururu, Lusaka road, Bunyala road, KNH, Ngumo, Kibera, Kawangware, satellite, Karen, Langata road, waiyaki way, Hardy"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-2DVSZDY,False,"Bus station, Lusaka rd,Nyayo Stadium,Rongai,Kiserian,Ngong,Karen,Dagoretti Corner, Kenyatta Hospital"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-K9BFEZD,False,"Bus station, Ngong road, kawagware, uthiruNgecha Nduma Kamangu Gikambura Muguga Zambezi, Kahuho"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-7WRS7O8,True,"Isinya, Kitengela Athi river Syokimau SGR Mombasa rd JKIA Utawala Ruai Malaa Kantafu Kangundo rd Umoja Outering rd Juja rd Buruburu Jogoo rd South B Bus station Ambassador Kencom KNH Langata rd Ongata Rongai Kiserian Ngong Karen Hardy Kawangware Kikuyu Waiyaki way, Thika"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-BQ9S7MJ,False,"jkia, hardy,utawala, umoja, bururu, kencom, knh, ngumo, kibera, kawangware, satellite, karen, langata road, waiyaki way"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-REOS8Y7,True,"jkia, hardy,mombasa road, bus station, gpo, knh, ngumo, kibera, yaya, kawangware, satelite, jamuhuri, karen"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-MDMSKE3,False,"karen, dandora,kawangware, kibera, knh, ngumo, bus station, buruburu"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-YM3SVJR,False,"jkia, hardy, utawala, umoja, bururu, kencom, knh, ngumo, kibera, kawangware, satellite, karen, langata road, waiyaki way"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-8LMSJ5M,False,"jkia, utawala, umoja, bururu, kencom, knh, ngumo, kibera, kawangware, satellite, karen, langata road, waiyaki way, hardy"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-ZZJS9VV,False,"karen, kawangware, kibera, knh, ngumo, bus station, jkia, utawala"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-2DVSZDZ,False,"karen, utawala,kawangware, kibera, knh, ngumo, bus station, jkia"
NTSA/RSN-0228,KENYA BUS SERVICE MANAGEMENT LIMITED,ADR-K9BFEZ6,False,"jkia, utawala, umoja, bururu, kencom, knh, ngumo, kibera, kawangware, satellite, karen, langata road, waiyaki way, hardy"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,NTR-00202104150835020,False,"Nairobi, Kiambu, Muranga"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,NTR-00202108021602280,False,"githunguri, kiambu rwaka via westland nairobi, Muranga"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,NTR-00421,False,"St Peters, Githunguri Kiambu. Ruaka via Westlands Ngara, Muranga"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,NTR-00201901180908040,False,"ngara, kiambu, githunguri"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,ADR-REOSZZO,False,"st peters, kiambu, githunguri"
NTSA/RSN-0231,KIAMBU MARAFIKI SACCO LTD,ADR-MDMSJJQ,False,"st peters, githunguri, kiambu"
NTSA/RSN-2613,KIAMBU UNITED TRAVELLERS SACCO LIMITED,ADR-VYASPAJ,False,"riabai, kirigiti,kiambu, thindigua"
NTSA/RSN-0233,KIBERA BURETI SACCO,NTR-00260,False,"Railways, KNH Yaya City stadium Ngara Muthurwa St Marys Kinoo Kikuyu Karen Lenana Racecourse Kawangware Westlands, Kibera"
NTSA/RSN-0233,KIBERA BURETI SACCO,NTR-00496,False,"railways, knh,yaya, kibera"
NTSA/RSN-0233,KIBERA BURETI SACCO,NTR-00201901141201050,False,"railways, knh,yaya,kibera,westlands, st marys"
NTSA/RSN-0233,KIBERA BURETI SACCO,NTR-00201901141202100,False,"westlands, yaya,knh,kibera, st marys"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-BQ9S7KD,False,"railways, knh, kibera"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-REOS8DV,False,"railways, kibera,knh, yaya"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-MDMSKW8,False,"railways, kibera, ngong road"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-YM3SVZM,False,"railways, kibera, knh"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-8LMSJQR,False,"westlands, yaya,kibera, st marys"
NTSA/RSN-0233,KIBERA BURETI SACCO,ADR-ZZJS9OP,False,"railways, ngong road, kibera"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,NTR-00496,False,"railways, knh,yaya, kibera"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,NTR-00699,False,"Kibera, KNH Mbagathi Way Langata St Mary Kibera Ngong Rd Wanyee Rd, kabiria"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,NTR-00598,False,"Kibera, Yaya Westlands St Marys, Langata"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,ADR-EPJSA7P,False,"railways, ngong road, kibera"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,ADR-2DVSZPY,False,"railways, kibera, knh"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,ADR-K9BFEYD,False,"railways, knh, kibera"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,ADR-7WRS7R8,False,"railways, kibera, ngong road"
NTSA/RSN-0234,KIBERA MATATU OWNERS COOPERATIVE SAVINGS AND CREDIT SOCIETY LIMITED,ADR-BQ9S72J,False,"railways, kibera,knh, yaya"
NTSA/RSN-0236,KIDAGI SACCO,NTR-00202009221217140,False,"Kikuyu, Dagoretti Gikambura Ruthigiti Kamangu Limuru via, Muguga"
NTSA/RSN-0236,KIDAGI SACCO,NTR-00202109171040330,False,"Kikuyu, dagoretti gikamburaruthigiti kamangu limuru muguga karen dagoretti corner, Kawangware"
NTSA/RSN-0236,KIDAGI SACCO,NTR-00539,False,"kikuyu, dagoreti, gikambura"
NTSA/RSN-0236,KIDAGI SACCO,ADR-7WRSZPL,False,"kikuyu, gikambura, dagoreti"
NTSA/RSN-0244,KILLETON COMMUTERS SERVICES SAVINGS AND CREDIT COOPERATIVE LTD,NTR-00201910041157320,False,"kibera(dc), via prestige,yaya,kileleshwa,lavington,westlands,kangemi,kikuyu,odeon,via limuru rd,ndenderu, karura"
NTSA/RSN-0244,KILLETON COMMUTERS SERVICES SAVINGS AND CREDIT COOPERATIVE LTD,ADR-K9BF6QW,False,"Ayany, olympic mashimoni kibera kabiria waithaka via ngong rd kawangware yaya kileleshwa lavington westlands kangemi kikuyu karura ndenderu odeon ngara thika rd kiambu rd ruiru via gitongoro limuru rd gacharage, gachie"
NTSA/RSN-0244,KILLETON COMMUTERS SERVICES SAVINGS AND CREDIT COOPERATIVE LTD,ADR-7WRS9A5,False,"odeon, yaya,westlands, lavington, kileleshwa"
