pto_no,sacco,permit_id,route_hints,is_intercity,route_text,pto_name_raw
NTSA/RSN-0147,Gatanga,ADR-WZ9SWJP,,True,"nairobi, thika, nyeri, nyahururu, nakuru",GATANGA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0147,Gatanga,ADR-537H6AJ,,True,"nairobi, nakuru, thika nyeri nyahururu",GATANGA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LTD
NTSA/RSN-0148,Gathima,NTR-00201911141534530,,False,"Thika, Thika rdJujaGatunduKangoo, Kamwangi",GATHIMA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY.
NTSA/RSN-0148,Gathima,ADR-537HORO,,False,"thika, gatundu, kiambu",GATHIMA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY.
NTSA/RSN-0148,Gathima,ADR-A5AC7R8,,False,"thika, kiambu, gatundu",GATHIMA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY.
NTSA/RSN-7402,Geobeat Maoka,NTR-00202010291101240,,False,"Alsops, lLucky SummerBaba Dogo Outering rd via Rabai rd Makadara City Stadium Kangundo rd, Koma bus Park",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-7402,Geobeat Maoka,ADR-EPJSRP5,,False,"Allsops, Outering road,Mumias rd,Makadara, City Stadium",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-7402,Geobeat Maoka,ADR-2DVSDQ3,,True,"Ngara, Juja Rd Outering Rd Eastern Bypass Cabanas Mombasa Rd GM Lusaka Rd City Stadium Jogoo Rd Makadara via Rabai Rd Lucky Summer, Muthurwa",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-7402,Geobeat Maoka,ADR-K9BFZAY,,True,"Ngara, Juja Rd Outering Rd Eastern Bypass Cabanas Mombasa Rd GM Lusaka Rd City Stadium Jogoo Rd Makadara via Rabai Rd Lucky Summer, Muthurwa",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-7402,Geobeat Maoka,ADR-7WRSOQO,,True,"Ngara, Juja Rd Outering Rd Eastern Bypass Cabanas Mombasa Rd GM Lusaka Rd City Stadium Jogoo Rd Makadara via Rabai Rd Lucky Summer, Muthurwa",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-7402,Geobeat Maoka,ADR-BQ9SMK7,,True,"Ngara, Juja Rd Outering Rd Eastern Bypass Cabanas Mombasa Rd GM Lusaka Rd City Stadium Jogoo Rd Makadara via Rabai Rd Lucky Summer, Muthurwa",GEOBEAT MAOKA TRAVELLERS LIMITED
NTSA/RSN-01728,Gikaki Society,NTR-00813,,False,"Githunguri, Kagwe Kimende Limuru uplands kwamaiko ruiru, nyanduma",GIKAKI SACCO SOCIETY LIMITED
NTSA/RSN-01728,Gikaki Society,NTR-00202211011816190,,True,"Githunguri, Kagwe Kimende Limuru Uplands Kwa Maiko Ruiru Nyanduma Kibichoi Gathugu Gachika Gatundu Thika Mai-Mahiu, Naivasha",GIKAKI SACCO SOCIETY LIMITED
NTSA/RSN-01728,Gikaki Society,ADR-O68I2YK,,False,"githunguri, kagwe, kimende, ruiru",GIKAKI SACCO SOCIETY LIMITED
NTSA/RSN-01728,Gikaki Society,ADR-6DBS8ER,,False,"githunguri, kagwe, kimende",GIKAKI SACCO SOCIETY LIMITED
NTSA/RSN-01728,Gikaki Society,ADR-WZ9SL7Y,,False,"githunguri, kagwe,kimende,nyanduma, ruiru",GIKAKI SACCO SOCIETY LIMITED
NTSA/RSN/8047,Gikakuru,NTR-00820,45,False,"githurai 45, mwihoko eastern bypass ruiru githunguri limuru kimende kijabe hospital wangige kiambu, kahawa west",GIKAKURU TRAVELLERS SACCO
NTSA/RSN/8047,Gikakuru,ADR-537HQP8,,False,"githurabypass, ku referral hospital,ruiru,thika, gatuanyanga",GIKAKURU TRAVELLERS SACCO
NTSA/RSN-1626,Gikimwi Bypass Transporters,NTR-001337,,False,"githurai, mumbi, mwihoko",GIKIMWI BYPASS TRANSPORTERS SACCO
NTSA/RSN-1626,Gikimwi Bypass Transporters,NTR-00201905161413340,,False,"githurai, mumbi,mwihoko,kahawa sukari,ruiru, makongenithika",GIKIMWI BYPASS TRANSPORTERS SACCO
NTSA/RSN-1626,Gikimwi Bypass Transporters,ADR-WZ9SVAQ,,False,"githurai, mwihoko, kahawa sukari, bypass, ruiru",GIKIMWI BYPASS TRANSPORTERS SACCO
NTSA/RSN-0152,Ginyali,NTR-00202101211540210,,True,"Thika(Makongeni), Ruiru Githunguri Githiga Limuru via Kabuku Ngecha Kikuyu via Kamandura Naivasha, Nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,NTR-00828,,True,"Thika(makongeni), Ruiru kiambu githiga githunguri kagwe via gatundu mau mau rd matimbei kagaa mathanja gatina limuru kimende matathia kijabe maimahiu naivasha via njabini engineer nyahururu, nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,NTR-0088,,True,"githunguri, kambaa,kagaa,kimende,limuru,naivasha, nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,NTR-00201909161408460,,True,"thika(makongeni), ruiru,githunguri,kambaa,kagaa,kimende,limuru,naivasha, nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,ADR-VYASAV2,,True,"Thika(Makongeni), Ruiru Githunguri Githiga Limuru via Kabuku Ngecha Kikiyu via Kamandura Naivasha, Nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,ADR-Q5LCLYD,,True,"nairobi, githunguri,nyambari,limuru, naivasha",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,ADR-EPJSJA5,,True,"nairobi, guthunguri, kambaa, kagaa, kimende, limuru, naivasha, nakuru",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0152,Ginyali,ADR-2DVSBZ3,,True,"githunguri, nakuru,kambaa,kagaa,kimende,limuru, naivasha",GINYALI COOPERATIVE SAVINGS & CREDIT SOCIETY LTD
NTSA/RSN-0153,Githiga,NTR-00201902261346190,,True,"ngara, kiambu,githiga,githunguri,limuru, nakuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-A5ACLDJ,,True,"St peters, GithunguriLimuru, Nakuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-9AKFAEY,,True,"St peters, kiambugithiga Githunguri kambaa via uplands nyambari Limuru, Nakuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-DB3TB99,,False,"st.peters, kiambu, limuru, githuguri",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-3ZQSJDD,,False,"st.peters, githiga, githunguri, limuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-JY7SZYO,,False,"tommboya, githunguri,kiambu road, kiambu",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-POKSY2B,,False,"st.peters, githuguri,kiambu, limuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-VYASWYR,,False,"st peters, githunguri, kiambu",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-Q5LC827,,False,"st peters, kiambu, githunguri",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0153,Githiga,ADR-EPJSEMV,,False,"ngara, kiambu,githiga,githunguri, limuru",GITHIGA TRAVELLERS SACCO
NTSA/RSN-0154,Githurai 45,NTR-00415,45,False,"ronald ngara, thika road, githurai",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,NTR-00202102161130010,45,True,"Ronald Ngala, Thika rd Outering rd Juja rd Cabanas Eastern bypass Ruai Mwihoko Githurai Thika(Makongeni), Mwingi",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-537HYWR,45,True,"nairobi, thika road, githurai, mwingi",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-A5AC286,45,True,"ronald ngala, githurai, mwingi",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-9AKFOR5,45,True,"ronald ngala, mwingi, githurai",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-DB3TQOD,45,True,"nairobi, mwingi,thika road, githurai",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-3ZQSO23,45,True,"railways, mwingi,thika road, githurai",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-JY7SE7Q,45,False,"ronald ngara, githurai, thika road",GITHURAI 45 SACCO
NTSA/RSN-0154,Githurai 45,ADR-POKS7KY,45,False,"ronald ngala, thika road,githurai, thika (makongeni)",GITHURAI 45 SACCO
NTSA/RSN-1824,Giwa,ADR-7WRSOLM,,False,"Wangige, GikuniGathiga, St mathews",GIWA SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-1824,Giwa,ADR-BQ9SM8B,,False,"Wangige, Gikuni Gathiga St mathews ngecha mwamto kikuyu dagoretti kamangu limurukahuho gachie, river lori",GIWA SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED
NTSA/RSN-8143,GMK,NTR-00202009021508060,,True,"Nyeri, KaratinaEmbuMurangaKiriainiNgara(NRB), Voi",GMK SACCO LIMITED
NTSA/RSN-8143,GMK,NTR-00202202241345360,,True,"Ngara, Outering Rd Kayole Eastern Bypass Kangundo Rd Ruai Northern Bypass Mwihoko via Thika Muranga Karatina Kiriaini NyeriEmbu, Voi",GMK SACCO LIMITED
NTSA/RSN-8143,GMK,ADR-LZRSW7B,,True,"ngara, ruai outering rd northern bypass mwihoko via thika muranga karatina kiriaini nyeri embu, voi",GMK SACCO LIMITED
NTSA/RSN-8143,GMK,ADR-O68I2MZ,,False,"githurai, muranga, kiriaini",GMK SACCO LIMITED
NTSA/RSN-8143,GMK,ADR-6DBS896,,True,"ngara, muranga,kiriaini,nyeri, karatina",GMK SACCO LIMITED
NTSA/RSN-02023,Gucha Express,NTR-00202101261102060,,True,"Railways, Mlolongo Kitengela, Machakos",GUCHA EXPRESS LIMITED
NTSA/RSN-02023,Gucha Express,ADR-LZRS6J7,,False,"Railways, Jogoo Rd Outering Rd Kangundo Rd Ruai Katani Mlolongo Kitengela\tMachakos, Isinya",GUCHA EXPRESS LIMITED
NTSA/RSN-02052,Hannover Swift Trans,NTR-0025,,False,"Kikuyu, Waiyaki Way,Westlands,Tom Mboya,Thika road, Kasarani , Mwiki",HANNOVER SWIFT TRANS LIMITED
NTSA/RSN-02052,Hannover Swift Trans,NTR-00749,,False,"Kikuyu, Waiyaki Way Westlands Tom Mboya Thika Rd Kasarani Mwiki Komarock |Kangundo Rd Ruai Outering Rd Donholm Juja Rd GPO Kabiria Dagoreti Kamangu Limuru Kiambu Ruiru Thika, Makongeni",HANNOVER SWIFT TRANS LIMITED
NTSA/RSN-02052,Hannover Swift Trans,ADR-BQ9SMWB,,False,"Kikuyu, Waiyaki way Westlands Tom Mboya Thika rd Kasarani Mwiki Komarocks Kangundo rd Outering rd Juja rd, Tom mboya, Thika(Makongeni)",HANNOVER SWIFT TRANS LIMITED
NTSA/RSN-02052,Hannover Swift Trans,,,False,"Thika(Makongeni) - Ruiru,Mwiki,Ruai,Utawala,Donholm,Bus station,Gpo,Westlands,Dagoretti,Kabiria,Kikuyu,Kamangu,Limuru - Kiambu and back",HANNOVER SWIFT TRANS LIMITED
NTSA/RSN-0165,Highrise Kibera,NTR-00202110191626020,,False,"Bus Station, enterprise rd via lusaka langata rd highrise upperhill memorial link rd KNH community valley rd soweto sunday studio silanga, yaya centre via ngong rd",HIGHRISE KIBERA SACCO
NTSA/RSN-0165,Highrise Kibera,ADR-9AKFJ77,,False,"bus station, nyayo, highrise, knh, kibera",HIGHRISE KIBERA SACCO
NTSA/RSN-0165,Highrise Kibera,ADR-DB3TYAM,,False,"bus station, kibera,nyayo, highrise, knh",HIGHRISE KIBERA SACCO
NTSA/RSN-0166,Highway,NTR-00796,,True,"nakuru, gilgil, naivasha",HIGHWAY TRAVELLERS LIMITED
NTSA/RSN-0166,Highway,ADR-A5ACLLW,,True,"nakuru, naivasha, gilgil",HIGHWAY TRAVELLERS LIMITED
NTSA/RSN-0169,Home,NTR-00471,,False,"Limuru, Ngecha, Uplands",HOME SACCO LIMITED
NTSA/RSN-0169,Home,NTR-00201807271239220,,False,"Wangige, Kikuyu Gachie Gathiga Ruaka Kiambu Ruiru, Kenol",HOME SACCO LIMITED
NTSA/RSN-0169,Home,NTR-00202001071446410,,False,"Khoja, Westlands Wangige Peponi Rd Ngecha Limuru Uplands Kikuyu Gachie Gathiga Ruaka Kiambu Ruiru, Kenol",HOME SACCO LIMITED
NTSA/RSN-0169,Home,ADR-MDMSQ73,,False,"khoja, westlands,wangige,ngecha, peponi rd",HOME SACCO LIMITED
NTSA/RSN-0169,Home,ADR-YM3S6DR,,False,"khoja, westlands, wangige",HOME SACCO LIMITED
NTSA/RSN-0169,Home,ADR-8LMSEZM,,False,"odeon, thome, thika road",HOME SACCO LIMITED
NTSA/RSN-0169,Home,ADR-ZZJSQAV,,False,"khoja, wangige, westlands",HOME SACCO LIMITED
NTSA/RSN-0169,Home,ADR-LZRSWMO,,False,"khoja, peponi rd,westlands,wangige, ngecha",HOME SACCO LIMITED
NTSA/RSN-0172,Huruma Mini-bus,NTR-00202012151628260,,True,"City cabanas via outering rd, Kangundo rd Thika rd Mombasa rd, Eastleigh",HURUMA MINI-BUS SACCO LTD
NTSA/RSN-0172,Huruma Mini-bus,ADR-REOSZB2,,False,"huruma, pangani,kariokor, tusker",HURUMA MINI-BUS SACCO LTD
NTSA/RSN-0172,Huruma Mini-bus,ADR-MDMSJOW,,False,"huruma, tusker,pangani, kariokor",HURUMA MINI-BUS SACCO LTD
NTSA/RSN-0172,Huruma Mini-bus,,,True,"Huruma - Pangani,Muranga rd,Ngara,Thika rd,Kariokor,Gikomba,Jogoo rd,Likoni rd,Eastleigh,Outering rd,Kangundo rd,Mombasa rd - Tusker and back",HURUMA MINI-BUS SACCO LTD
NTSA/RSN-0174,Inagi,NTR-00202003111620510,,True,"Githunguri, NairobiMachakos via outering rd, Kitui",Inagi Travellers Sacco
NTSA/RSN-0174,Inagi,NTR-00385,,True,"githunguri, nairobi, nakuru",Inagi Travellers Sacco
NTSA/RSN-0174,Inagi,ADR-A5ACPED,,True,"Githunguri, NairobiMachakos, Kitui",Inagi Travellers Sacco
NTSA/RSN-0174,Inagi,ADR-9AKF2VP,,True,"githunguri, nakuru, nairobi",Inagi Travellers Sacco
NTSA/RSN-0176,Indima (nje),NTR-00487,,True,"Bus station, Mombasa roadLusaka road Industrial AreaKwa Njenga Outering rd Kangundo rd Ruai, Kamulu",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),NTR-00563,,False,"bus station, lusaka road,enterprise road,industrial area,general motors, mukuru kwa njenga",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),NTR-0017,,True,"Bus station, muthurwa mombasa rd lusaka rd industrial area enterprise rd likoni rd imara daima kwa njenga jogoo rd outering rd kangundo rd ruai kamulu eastern bypass, alsops",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),NTR-00202203171440590,,True,"Bus Station, Mombasa Rd Syokimau Athi River, Kitengela",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),NTR-00564,,True,"muthurwa, enterprise road,industrial area,general motors,mombasa road, mukuru kwa njenga",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-JY7SQRO,,True,"Bus station, muthurwa mombasa rd lusaka rd industrial area enterprise rd likoni rd imara daima kwa njenga jogoo rd outering rd kangundo rdruai eastern bypass, alsops",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-POKSMZB,,False,"bus station, mukuru kwa njenga, lusaka road,enterprise road,industrial area, general motors",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-VYASVJR,,True,"bus station, mombasa road, lusaka road, industrial area, kwa njenga",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-Q5LCYA7,,True,"muthurwa, lusaka road, industrial area, enterprise road, hillocks, mombasa road, kwa njenga",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-EPJSA6V,,False,"muthurwa, jogoo road,likoni road, industrial area",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-2DVSZ6L,,False,"muthurwa, kwa njenga,enterprise road, lusaka road",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-K9BFEO7,,False,"bus station, kwa njenga,lusaka road, industrial area, general motors",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-7WRS7WJ,,False,"bus station, mukuru kwa njenga,lusaka road,enterprise road,industrial area, general motors",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-BQ9S7E2,,True,"muthurwa, kwa njenga,lusaka road, industrial area, enterprise road, hillocks, mombasa road",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-REOS8MY,,True,"muthurwa, mukuru kwa njenga,enterprise road,industrial area,general motors, mombasa road",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),ADR-MDMSK8K,,True,"bus station, kwa njenga ,mombasa road, lusaka road, industrial area",INDIMA (NJE) SACCO
NTSA/RSN-0176,Indima (nje),,,True,"Bus station - Muthurwa,Mombasa rd,Lusaka rd,Industrial area,Entreprise rd,Likoni rd,Imara daima,Kwa njenga,Jogoo rd,Outering rd,Kangundo rd,Ruai,Kamulu,Eastern Bypass,Alsops,Syokimau,Athi river - Kitengela and back- Bus station - Muthurwa,Mombasa rd,Lusaka rd,Industrial area,Entreprise rd,Likoni rd,Imara daima,Kwa njenga,Jogoo rd,Outering rd,Kangundo rd,Ruai,Kamulu,Eastern Bypass,Alsops,Syokimau,Athi river - Kitengela and back - Bus station - Muthurwa,Mombasa rd,Lusaka rd,Industrial area,Entreprise rd,Likoni rd,Imara daima,Kwa njenga,Jogoo rd,Outering rd,Kangundo rd,Ruai,Kamulu,Eastern Bypass,Alsops,Syokimau,Athi river - Kitengela and back",INDIMA (NJE) SACCO
NTSA/RSN-01742,Indo Star,ADR-BQ9S58K,,True,"Muthurwa, Industrial AreaImara Njenga Likoni Road Lungalunga rdFirst Avenue Jogoo rd Outering rd Eastern bypass Mombasa rd, Mlolongo",INDO STAR SACCO
NTSA/RSN-01742,Indo Star,ADR-REOSR55,,True,"Muthurwa, Industrial Area Imara Njenga Likoni Road Lungalunga rd First Avenue Jogoo rd Outering rd Kangundo rdEastern bypass Mombasa rd, Mlolongo",INDO STAR SACCO
NTSA/RSN-01742,Indo Star,ADR-MDMSQ2P,,True,"Muthurwa, Industrial Area Imara Njenga Likoni Road Lungalunga rd First Avenue Jogoo rd Outering rd Kangundo rd kayole spine rd manyanja rd Eastern bypass langata rd bomas Mombasa rd, Mlolongo",INDO STAR SACCO
NTSA/RSN-01742,Indo Star,ADR-YM3S6Y3,,True,"muthurwa, industrial area, likoni road, mombasa raod, jogoo road, mlolongo",INDO STAR SACCO
NTSA/RSN-5041,Integrity Intercity,NTR-00201911081554190,,False,"Khoja, Thika rd outering rd Ngumba eastern bypass juja farm Forest roadMuseum roadWaiyaki wayKinoo kikuyu wangige ndenderu rironi, Limuru",INTEGRITY INTERCITY LIMITED
NTSA/RSN-5041,Integrity Intercity,NTR-00725,,False,"khoja, thika road, ngumba",INTEGRITY INTERCITY LIMITED
NTSA/RSN-5041,Integrity Intercity,ADR-MDMSZLA,,False,"Khoja, Thika rd,Ngumba,Forest road,Museum road,Waiyaki way,Kinoo, Rironi",INTEGRITY INTERCITY LIMITED
NTSA/RSN-0177,Inter Counties,NTR-00202104150815260,,True,"Muthurwa, jogoo rd likoni rd lungalunga donholm mombasa rd Cabanas Eastern bypass Ruai, Alsops",INTER COUNTIES TRAVELLERS SACCO
NTSA/RSN-0177,Inter Counties,ADR-K9BFYJY,,False,"muthurwa, jogoo road,likoni road,lungalunga, donholm",INTER COUNTIES TRAVELLERS SACCO
NTSA/RSN-0177,Inter Counties,ADR-7WRSRBO,,False,"muthurwa, donholm,jogoo road,likoni road, lungalunga",INTER COUNTIES TRAVELLERS SACCO
NTSA/RSN-0715,Inter-county,NTR-00231,,False,"nairobi, thika, kangari",INTER-COUNTY TRAVELLERS SACCO
NTSA/RSN-0715,Inter-county,ADR-VYASZ35,,False,"nairobi, kangari, thika",INTER-COUNTY TRAVELLERS SACCO
NTSA/RSN-0181,Iska Investments Company,NTR-00202107221159520,,False,"Commercial, Ronald ngala Zimmermankiambugithuraikahawa westoutering roadnorthern bypasseastern bypassruiruthika, Makongeni",ISKA INVESTMENTS COMPANY LTD.
NTSA/RSN-0181,Iska Investments Company,NTR-00579,,False,"nairobi, thika road, thika",ISKA INVESTMENTS COMPANY LTD.
NTSA/RSN-0181,Iska Investments Company,ADR-K9BFVB2,,False,"nairobi, thika, thika road",ISKA INVESTMENTS COMPANY LTD.
NTSA/RSN-0181,Iska Investments Company,ADR-7WRSZ23,,False,"nairobi, thika, ruiru",ISKA INVESTMENTS COMPANY LTD.
NTSA/RSN-0181,Iska Investments Company,,,False,"Nairobi - Mathare North,Thika rd - Thika and back- Nairobi - Mathare North,Thika rd - Thika and back - Nairobi - Mathare North,Thika rd - Thika and back",ISKA INVESTMENTS COMPANY LTD.
NTSA/RSN-0183,Ithanga,NTR-00565,,False,"ithanga, thika, nairobi",ITHANGA TRAVELLERS SACCO
NTSA/RSN-0183,Ithanga,ADR-LZRSYQL,,False,"ithanga, nairobi, thika",ITHANGA TRAVELLERS SACCO
NTSA/RSN-0184,Jesmat Co-oprative,NTR-00202102021255020,,False,"Mfangano street, Kariokor Gikomba Ngara fig Juja rd Eastleigh Kiambiu Thika rd Mathare North Outering rd Eastern bypass, Kangundo rd",JESMAT TRAVELLERS CO-OPRATIVE
NTSA/RSN-0184,Jesmat Co-oprative,ADR-EPJSE9J,,False,"mfangano street, gikomba, majengo",JESMAT TRAVELLERS CO-OPRATIVE
NTSA/RSN-0184,Jesmat Co-oprative,ADR-2DVSRY2,,False,"mfangano street, highrise,gikomba, majengo",JESMAT TRAVELLERS CO-OPRATIVE
NTSA/RSN-0184,Jesmat Co-oprative,ADR-K9BF6KW,,False,"mfangano street, gikomba,majengo, highrise",JESMAT TRAVELLERS CO-OPRATIVE
NTSA/RSN-0184,Jesmat Co-oprative,ADR-7WRS9L5,,False,"mfangano, eastleigh section 3, luthuli avenue",JESMAT TRAVELLERS CO-OPRATIVE
NTSA/RSN-0185,Jonsaga Flats,ADR-7WRS29M,,False,"Ronald Ngala, NgaraJujardHuruma Round aboutOutering rdKangundo rd, Ruai",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,NTR-00202104161338180,,True,"Mowlem, Kariokor Gikomba cabanas Mombasa Rd athi River thika rd forest rd, Limuru rd",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,NTR-00202002071549350,,True,"Ronald Ngala, Ngara Juja rd Huruma Round about Outering rd Kangundo rd Ruai Mowlem Kariokor Gikomba Cabanas Mombasa rd Athi river Forest rd Thika rd, Limuru",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-BQ9SZQB,,True,"Ronald Ngala, Ngara Juja Rd Huruma Round About Outering Rd Kangundo Rd Ruai Utawala Cabanas Mombasa Rd, Athi River",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-REOSOZM,,False,"Ronald Ngala, Race Course Rd Ngara Forest Rd Ojijo Rd Parklands via Westlands Limuru Rd Thika Rd Githurai, Juja Town",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-MDMSMJL,,False,"huruma, juja road, ngara, ronald ngara",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-YM3SLEW,,False,"huruma, juja,ngara, ronald ngala",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-YM3SLVL,,False,"huruma, ronald ngala,juja, ngara",JONSAGA FLATS SACCO
NTSA/RSN-0185,Jonsaga Flats,ADR-ZZJSZ2O,,False,"huruma, ronald ngara,juja road, ngara",JONSAGA FLATS SACCO
NTSA/RSN-2074,Juja Athi,NTR-00201906201608210,,False,"juja, juja farm, athi",JUJA ATHI TRAVELLERS SACCO.
NTSA/RSN-2074,Juja Athi,ADR-DB3T5EP,,False,"athi, makongeni thika ruiru juja juja farm gatundu, muranga",JUJA ATHI TRAVELLERS SACCO.
NTSA/RSN-2074,Juja Athi,ADR-3ZQS3EE,,False,"athi, makongeni thika ruiru juja juja farm gatundu, muranga",JUJA ATHI TRAVELLERS SACCO.
NTSA/RSN/6973,Jupiterline Investments Capital,NTR-00477,,False,"nairobi, thika road, ruiru",JUPITERLINE INVESTMENTS CAPITAL LIMITED
NTSA/RSN/6973,Jupiterline Investments Capital,NTR-00201906141322300,,False,"ngara, thika road, nanyuki",JUPITERLINE INVESTMENTS CAPITAL LIMITED
NTSA/RSN/6973,Jupiterline Investments Capital,ADR-Q5LCBAQ,,False,"ngara, thika rd, ruiru",JUPITERLINE INVESTMENTS CAPITAL LIMITED
NTSA/RSN-01730,Kadana,NTR-00202012111036520,,False,"Railways, Ngong rd Kawangware Kabiria Waithaka Dagoretti market Karen Ngong Kikuyu Lusigetti, Kamangu",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-01730,Kadana,NTR-00202012111031250,,False,"Kamangu, Kikuyu Waithaka Kawangware Kabiria Dagoretti market Karen, Ngong",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-01730,Kadana,ADR-MDMSQK8,,False,"kikuyu, dagoreti, karen, ngong road, railways",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-01730,Kadana,ADR-YM3S6VM,,False,"kikuyu, dagoreti, karen, ngong road, railways",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-01730,Kadana,ADR-8LMSEYR,,False,"railways, ngong rd,kawangware,kabiria,waithaka,dagoretti,karen,kikuyu,lusingeti, kamangu",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-01730,Kadana,ADR-ZZJSQJP,,False,"knh, ngong road,karen,dagoretti, kikuyu",KADANA TRAVELLERS SAVINGS AND CREDIT CO-OPERATIVE SOCIETY LIMITED
NTSA/RSN-0193,Kaka,NTR-00201907241046260,,False,"KAGWE, NAIROBINAKURUNYAHURURUNANYUKI RUIRU, GITHUNGURI",KAKA TRAVELLERS SACCO LIMITED
NTSA/RSN-0193,Kaka,NTR-00498,,True,"Nairobi, Githunguri kagwe Ruiru maumau Rd Nakuru Nyahururu, Nanyuki",KAKA TRAVELLERS SACCO LIMITED
NTSA/RSN-0193,Kaka,NTR-00408,,True,"kagwe, nairobi, nakuru",KAKA TRAVELLERS SACCO LIMITED
