route_id,direction,sequence,stage_id
30600017A11,in,6,0400KON
30600017A11,in,7,0403DSL
30600017A11,in,8,0410KCF
30600017A11,in,9,0400SBA
30600017A11,in,10,0400MRA
30600017A11,in,11,0400RST
30600017A11,in,12,0410RST
30600017A11,in,13,0400PMR
30600017A11,in,14,0400NYD
30600017A11,in,15,0400KOI
30600017A11,in,16,0400SWT
30600017A11,in,17,0400PST
30600017A11,in,18,0400MSB
30600017A11,in,19,0410MSB
30600017A11,in,20,0400BER
30600017A11,in,21,0410NSE
30600017A11,in,22,0400UM2
30600017A11,in,23,0400KWC
30600017A11,in,24,0410KWC
30600017A11,in,25,0400VSP
30600017A11,in,26,0400OOJ
30600017A11,in,27,0400PCK
30600017A11,in,28,0400JNT
30600017A11,in,29,0410CRN
30600017A11,in,30,0400UJJ
30600017A11,in,31,0400CTE
30600017A11,in,32,0400TTL
30600017A11,in,33,0400MYK
30600017A11,in,34,0400RAU
30600017A11,in,35,0310FLT
30600017A11,in,36,0300BAS
30600017A11,in,37,0310CHF
30600017A11,in,38,0310TEN
30600017A11,in,39,0310FRC
30600017A11,in,40,0310JAY
30600017A11,in,41,0310SNT
30600017A11,in,42,0312EST
21000017B11,out,0,0212BST
21000017B11,out,1,0201BST
21000017B11,out,2,0211KMJ
21000017B11,out,3,0201KRK
21000017B11,out,4,0201PNG
21000017B11,out,5,0211MTG
21000017B11,out,6,0211NYS
21000017B11,out,7,0211KCA
21000017B11,out,8,0211DRV
21000017B11,out,9,0201ALS
21000017B11,out,10,0211ALS
21000017B11,out,11,0201HML
21000017B11,out,12,0211STD
21000017B11,out,13,0211RSB
21000017B11,out,14,0201RGC
21000017B11,out,15,0201PPS
21000017B11,out,16,0201NAS
21000017B11,out,17,0211NAS
21000017B11,out,18,0201MET
21000017B11,out,19,0201EQT
21000017B11,out,20,0201GRD
21000017B11,out,21,0201DNK
21000017B11,out,22,0211SSN
21000017B11,out,23,0201SSN
21000017B11,out,24,0211STM
21000017B11,out,25,0201MRT
21000017B11,out,26,0211HNT
21000017B11,out,27,0201SUN
21000017B11,out,28,0211SUN
21000017B11,out,29,0201KMT
21000017B11,out,30,0201GRG
21000017B11,out,31,0201MJM
21000017B11,out,32,0201MLM
21000017B11,out,33,0211MLM
21000017B11,out,34,0213STG
21000017B11,in,0,0213STG
21000017B11,in,1,0210SMW
21000017B11,in,2,0200BRK
21000017B11,in,3,0200KOB
21000017B11,in,4,0200MTI
21000017B11,in,5,0200GRG
21000017B11,in,6,0210SUN
21000017B11,in,7,0200HUN
21000017B11,in,8,0210HUN
21000017B11,in,9,0200FRS
21000017B11,in,10,0200MAT
21000017B11,in,11,0200CRN
21000017B11,in,12,0210PPS
21000017B11,in,13,0200TDS
21000017B11,in,14,0200MET
21000017B11,in,15,0210MET
21000017B11,in,16,0200NES
21000017B11,in,17,0210BUL
21000017B11,in,18,0200BUL
21000017B11,in,19,0210NAS
21000017B11,in,20,0200RGC
21000017B11,in,21,0210RSB
21000017B11,in,22,0210STD
21000017B11,in,23,0200STD
21000017B11,in,24,0200HML
21000017B11,in,25,0210ALS
21000017B11,in,26,0210DRV
21000017B11,in,27,0210KCA
21000017B11,in,28,0210SUR
21000017B11,in,29,0210MTG
21000017B11,in,30,0210PNG
21000017B11,in,31,0210KAR
21000017B11,in,32,0212BST
21200017B12,out,0,0212RSY
21200017B12,out,1,0201EQT
21200017B12,out,2,0201GRD
21200017B12,out,3,0201DNK
21200017B12,out,4,0211SSN
21200017B12,out,5,0201SSN
21200017B12,out,6,0211STM
21200017B12,out,7,0201MRT
21200017B12,out,8,0211HNT
21200017B12,out,9,0201SUN
21200017B12,out,10,0211SUN
21200017B12,out,11,0201KMT
21200017B12,out,12,0201GRG
21200017B12,out,13,0201MJM
21200017B12,out,14,0201MLM
21200017B12,out,15,0211MLM
21200017B12,out,16,0213STG
21200017B12,in,0,0213STG
21200017B12,in,1,0210SMW
21200017B12,in,2,0200BRK
21200017B12,in,3,0200KOB
21200017B12,in,4,0200MTI
21200017B12,in,5,0200GRG
21200017B12,in,6,0210SUN
21200017B12,in,7,0200HUN
21200017B12,in,8,0210HUN
21200017B12,in,9,0200FRS
21200017B12,in,10,0200MAT
21200017B12,in,11,0200CRN
21200017B12,in,12,0210PPS
21200017B12,in,13,0200TDS
21200017B12,in,14,0200MET
21200017B12,in,15,0210MET
21200017B12,in,16,0200NES
21200017B12,in,17,0212RSY
30600018C11,out,0,0303KND
30600018C11,out,1,0400KON
30600018C11,out,2,0403DSL
30600018C11,out,3,0410KCF
30600018C11,out,4,0400SBA
30600018C11,out,5,0400MRA
30600018C11,out,6,0400RST
30600018C11,out,7,0400PMR
30600018C11,out,8,0400NYD
30600018C11,out,9,0400KDO
30600018C11,out,10,0410KNS
30600018C11,out,11,0300GHT
30600018C11,out,12,0300GER
30600018C11,out,13,0310GTR
30600018C11,out,14,0300R0D
30600018C11,out,15,0310PSE
30600018C11,out,16,0401KOJ
30600018C11,out,17,0310JUN
30600018C11,out,18,0300OLE
30600018C11,out,19,0300MSB
30600018C11,out,20,0310MSB
30600018C11,out,21,0310MBO
30600018C11,out,22,0310OGP
30600018C11,out,23,0310SKA
30600018C11,out,24,0310MPP
30600018C11,out,25,0310TON
30600018C11,out,26,0310ACC
30600018C11,out,27,0310TOT
30600018C11,out,28,0310SEN
30600018C11,out,29,0310RIS
30600018C11,out,30,0300MUT
30600018C11,out,31,0310BAO
30600018C11,out,32,0300RND
30600018C11,out,33,0310FLT
30600018C11,out,34,0300BAS
30600018C11,out,35,0310CHF
30600018C11,out,36,0310TEN
30600018C11,out,37,0310FRC
30600018C11,out,38,0310JAY
30600018C11,out,39,0310SNT
30600018C11,out,40,0312EST
30600018C11,in,0,0312EST
30600018C11,in,1,0301SNT
30600018C11,in,2,0301ALB
30600018C11,in,3,0301MAP
30600018C11,in,4,0301BHS
30600018C11,in,5,0311AGP
30600018C11,in,6,0311TEN
30600018C11,in,7,0311THY
30600018C11,in,8,0311CHF
30600018C11,in,9,0301BAS
30600018C11,in,10,0301FLT
30600018C11,in,11,0311JSG
30600018C11,in,12,0302RND
30600018C11,in,13,0311SOK
30600018C11,in,14,0311BAO
30600018C11,in,15,0311RIS
30600018C11,in,16,0311SEN
30600018C11,in,17,0311TOT
30600018C11,in,18,0301ACC
30600018C11,in,19,0311TON
30600018C11,in,20,0311JOD
30600018C11,in,21,0301MSB
30600018C11,in,22,0301JUN
30600018C11,in,23,0311PSE
30600018C11,in,24,0301ROD
30600018C11,in,25,0303KND
40702196111,in,0,0403DSL
40702196111,in,1,0410KCF
40702196111,in,2,0400SBA
40702196111,in,3,0400MRA
40702196111,in,4,0400RST
40702196111,in,5,0410RST
40702196111,in,6,0400PMR
40702196111,in,7,0400NYD
40702196111,in,8,0400KDO
40702196111,in,9,0410KDO
40702196111,in,10,0400NYV
40702196111,in,11,0400MSB
40702196111,in,12,0410MSB
40702196111,in,13,0400SOS
40702196111,in,14,0400BEC
40702196111,in,15,0400GNS
40702196111,in,16,0403JCN
40702196111,in,17,0410PH8
40702196111,in,18,0400TSK
40702196111,in,19,0400PH5
40702196111,in,20,0410PS5
40702196111,in,21,0400HRS
40702196111,in,22,0401EPA
40702196111,in,23,0400EPA
40702196111,in,24,0400TMN
40702196111,in,25,0400SVN
40702196111,in,26,0400MRS
40702196111,in,27,0400KSD
40702196111,in,28,0410KSD
40702196111,in,29,0400CLT
40702196111,in,30,0412DON
40702196111,in,31,0410DNR
40702196111,in,32,0410TMH
40702196111,in,33,0410HMZ
40702196111,in,34,0400TJR
40702196111,in,35,0410MKD
40702196111,in,36,0400UJR
40702196111,in,37,0410PST
40702196111,in,38,0412CAR
40702196111,in,39,0400MKG
40702196111,in,40,0400MZW
40702196111,in,41,0410KLL
40702196111,in,42,0410CST
40702196111,in,43,0400NCC
40702196111,in,44,0400CTB
40702196111,in,45,0402LDR
40702196111,out,0,0402LDR
40702196111,out,1,0411CST
40702196111,out,2,0411SMY
40702196111,out,3,0411MZW
40702196111,out,4,0401RKN
40702196111,out,5,0411CAR
40702196111,out,6,0411PST
40702196111,out,7,0401UJR
40702196111,out,8,0411HMZ
40702196111,out,9,0411TMH
40702196111,out,10,0412DON
40702196111,out,11,04O2CLT
40702196111,out,12,0401KSD
40702196111,out,13,0411KSD
40702196111,out,14,0411SVN
40702196111,out,15,0401SVN
40702196111,out,16,0401GNF
40702196111,out,17,0411GNF
40702196111,out,18,0401HRS
40702196111,out,19,0411PH5
40702196111,out,20,0401TGS
40702196111,out,21,0411TGS
40702196111,out,22,0401JCN
40702196111,out,23,0411JCN
40702196111,out,24,0401GSE
40702196111,out,25,0401BEC
40702196111,out,26,0401MSB
40702196111,out,27,0411MAS
40702196111,out,28,0401NYV
40702196111,out,29,0401KDO
40702196111,out,30,0401NYD
40702196111,out,31,0401PMR
40702196111,out,32,0411RST
40702196111,out,33,0401MRA
40702196111,out,34,0401SBA
40702196111,out,35,0411KCF
40702196111,out,36,0401GKC
40702196111,out,37,0403DSL
40702196112,out,0,04O2CLT
40702196112,out,1,0401KSD
40702196112,out,2,0411KSD
40702196112,out,3,0411SVN
40702196112,out,4,0401SVN
40702196112,out,5,0401GNF
40702196112,out,6,0411GNF
40702196112,out,7,0401HRS
40702196112,out,8,0411PH5
40702196112,out,9,0401TGS
40702196112,out,10,0411TGS
40702196112,out,11,0401JCN
40702196112,out,12,0411JCN
40702196112,out,13,0401GSE
40702196112,out,14,0401BEC
40702196112,out,15,0401MSB
40702196112,out,16,0411MAS
40702196112,out,17,0401NYV
40702196112,out,18,0401KDO
40702196112,out,19,0401NYD
40702196112,out,20,0401PMR
40702196112,out,21,0411RST
40702196112,out,22,0401MRA
40702196112,out,23,0401SBA
40702196112,out,24,0411KCF
40702196112,out,25,0401GKC
40702196112,out,26,0403DSL
40702196112,in,0,0403DSL
40702196112,in,1,0410KCF
40702196112,in,2,0400SBA
40702196112,in,3,0400MRA
40702196112,in,4,0400RST
40702196112,in,5,0410RST
40702196112,in,6,0400PMR
40702196112,in,7,0400NYD
40702196112,in,8,0400KDO
40702196112,in,9,0410KDO
40702196112,in,10,0400NYV
40702196112,in,11,0400MSB
40702196112,in,12,0410MSB
40702196112,in,13,0400SOS
40702196112,in,14,0400BEC
40702196112,in,15,0400GNS
40702196112,in,16,0403JCN
40702196112,in,17,0410PH8
40702196112,in,18,0400TSK
40702196112,in,19,0400PH5
40702196112,in,20,0410PS5
40702196112,in,21,0400HRS
40702196112,in,22,0401EPA
40702196112,in,23,0400EPA
40702196112,in,24,0400TMN
40702196112,in,25,0400SVN
40702196112,in,26,0400MRS
40702196112,in,27,0400KSD
40702196112,in,28,0410KSD
40702196112,in,29,0402CLT
4070519C211,out,0,0412NAI
4070519C211,out,1,0411MUT
4070519C211,out,2,0401CLX
4070519C211,out,3,0401UMJ
4070519C211,out,4,0401UM3
4070519C211,out,5,0401MLH
4070519C211,out,6,0401SPL
4070519C211,out,7,0401KOJ
4070519C211,out,8,0401VWP
4070519C211,out,9,0411IFB
4070519C211,out,10,0401IFB
4070519C211,out,11,0401S3B
4070519C211,out,12,0411RND
4070519C211,out,13,0401P1M
4070519C211,out,14,0411P1M
4070519C211,out,15,0401MVC
4070519C211,out,16,0401MKC
4070519C211,out,17,0401MSC
4070519C211,out,18,0401MBC
4070519C211,out,19,0401MPC
4070519C211,out,20,0411MPC
4070519C211,out,21,0403MKC
4070519C211,out,22,0403MKC
4070519C211,out,23,0400SP1
4070519C211,out,24,0400TSH
4070519C211,out,25,0410TSH
4070519C211,in,0,0400KNS
4070519C211,in,1,0400RND
4070519C211,in,2,0400S3B
4070519C211,in,3,0400VPK
4070519C211,in,4,0400KMJ
4070519C211,in,5,0400MLH
4070519C211,in,6,0400EST
4070519C211,in,7,0400UMJ
4070519C211,in,8,0400CLX
4070519C211,in,9,0410MUT
4070519C211,in,10,0400STL
4070519C211,in,11,0412NAI
40705019C11,out,0,0402CMK
40705019C11,out,1,0411CST
40705019C11,out,2,0411SMY
40705019C11,out,3,0411MZW
40705019C11,out,4,0401RKN
40705019C11,out,5,0411CAR
40705019C11,out,6,0411PST
40705019C11,out,7,0401UJR
40705019C11,out,8,0411HMZ
40705019C11,out,9,0411TMH
40705019C11,out,10,0412NAI
40705019C11,out,11,0411MUT
40705019C11,out,12,0401CLX
40705019C11,out,13,0401UMJ
40705019C11,out,14,0401UM3
40705019C11,out,15,0401BEC
40705019C11,out,16,0401MSB
40705019C11,out,17,0411MAS
40705019C11,out,18,0401NYV
40705019C11,out,19,0401KDO
40705019C11,out,20,0411RCK
40705019C11,out,21,0401RCK
40705019C11,out,22,0401IFA
40705019C11,out,23,0401P3A
40705019C11,out,24,0411P3A
40705019C11,out,25,0401BMP
40705019C11,out,26,0401P3B
40705019C11,out,27,0401PS4
40705019C11,out,28,0401VWP
40705019C11,out,29,0411IFB
40705019C11,out,30,0401IFB
40705019C11,out,31,0401S3B
40705019C11,out,32,0411RND
40705019C11,out,33,0401P1M
40705019C11,out,34,0411P1M
40705019C11,out,35,0401MVC
40705019C11,out,36,0401MKC
40705019C11,out,37,0401MSC
40705019C11,out,38,0401MBC
40705019C11,out,39,0401MPC
40705019C11,out,40,0411MPC
40705019C11,out,41,0403MKC
40705019C11,out,42,0403MKC
40705019C11,in,0,0400SP1
40705019C11,in,1,0400TSH
40705019C11,in,2,0400KNS
40705019C11,in,3,0400RND
40705019C11,in,4,0400S3B
40705019C11,in,5,0400VPK
40705019C11,in,6,0400KMJ
40705019C11,in,7,0400MLH
40705019C11,in,8,0400EST
40705019C11,in,9,0400UMJ
40705019C11,in,10,0400CLX
40705019C11,in,11,0410MUT
40705019C11,in,12,0400STL
40705019C11,in,13,0410NAI
40705019C11,in,14,0410DNR
40705019C11,in,15,0410TMH
40705019C11,in,16,0410HMZ
40705019C11,in,17,0400TJR
40705019C11,in,18,0410MKD
40705019C11,in,19,0400UJR
40705019C11,in,20,0410PST
40705019C11,in,21,0412CAR
40705019C11,in,22,0400MKG
40705019C11,in,23,0400MZW
40705019C11,in,24,0410KLL
40705019C11,in,25,0410CST
40705019C11,in,26,0400NCC
40705019C11,in,27,0400CTB
40705019C11,in,28,0410SLA
40705019C11,in,29,0402CMK
40702019C11,out,0,0412AMB
40702019C11,out,1,0411CST
40702019C11,out,2,0411SMY
40702019C11,out,3,0411MZW
40702019C11,out,4,0401RKN
40702019C11,out,5,0411CAR
40702019C11,out,6,0411PST
40702019C11,out,7,0401UJR
40702019C11,out,8,0411HMZ
40702019C11,out,9,0411TMH
40702019C11,out,10,0412DON
40702019C11,out,11,04O2CLT
40702019C11,out,12,0401KSD
40702019C11,out,13,0411KSD
40702019C11,out,14,0411SVN
40702019C11,out,15,0401SVN
40702019C11,out,16,0401GNF
40702019C11,out,17,0411GNF
40702019C11,out,18,0401HRS
40702019C11,out,19,0411PH5
40702019C11,out,20,0401TGS
40702019C11,out,21,0411TGS
40702019C11,out,22,0401JCN
40702019C11,out,23,0411JCN
40702019C11,out,24,0401GSE
40702019C11,out,25,0401BEC
40702019C11,out,26,0401MSB
40702019C11,out,27,0411MAS
40702019C11,out,28,0401NYV
40702019C11,out,29,0401KDO
40702019C11,out,30,0411RCK
40702019C11,out,31,0401RCK
40702019C11,out,32,0401IFA
40702019C11,out,33,0401P3A
40702019C11,out,34,0411P3A
40702019C11,out,35,0401BMP
40702019C11,out,36,0401P3B
40702019C11,out,37,0401PS4
40702019C11,out,38,0401VWP
40702019C11,out,39,0411IFB
40702019C11,out,40,0401IFB
40702019C11,out,41,0401S3B
40702019C11,out,42,0411RND
40702019C11,out,43,0401P1M
40702019C11,out,44,0411P1M
40702019C11,out,45,0401MVC
40702019C11,out,46,0401MKC
40702019C11,out,47,0401MSC
40702019C11,out,48,0401MBC
40702019C11,out,49,0401MPC
40702019C11,out,50,0411MPC
40702019C11,out,51,0403MKC
40702019C11,out,52,0403MKC
40702019C11,in,0,0400SP1
40702019C11,in,1,0400TSH
40702019C11,in,2,0410TSH
40702019C11,in,3,0400KNS
40702019C11,in,4,0400PCE
40702019C11,in,5,0410PCE
40702019C11,in,6,0400RCK
40702019C11,in,7,0400KDO
40702019C11,in,8,0410KDO
40702019C11,in,9,0400NYV
40702019C11,in,10,0400MSB
40702019C11,in,11,0410MSB
40702019C11,in,12,0400SOS
40702019C11,in,13,0400BEC
40702019C11,in,14,0400GNS
40702019C11,in,15,0403JCN
40702019C11,in,16,0410PH8
40702019C11,in,17,0400TSK
40702019C11,in,18,0400PH5
40702019C11,in,19,0410PS5
40702019C11,in,20,0400HRS
40702019C11,in,21,0401EPA
40702019C11,in,22,0400EPA
40702019C11,in,23,0400TMN
40702019C11,in,24,0400SVN
40702019C11,in,25,0400MRS
40702019C11,in,26,0400KSD
40702019C11,in,27,0410KSD
40702019C11,in,28,0400CLT
40702019C11,in,29,0412DON
40702019C11,in,30,0410DNR
40702019C11,in,31,0410TMH
40702019C11,in,32,0410HMZ
40702019C11,in,33,0400TJR
40702019C11,in,34,0410MKD
40702019C11,in,35,0400UJR
40702019C11,in,36,0410PST
40702019C11,in,37,0412CAR
40702019C11,in,38,0400MKG
40702019C11,in,39,0400MZW
40702019C11,in,40,0410KLL
40702019C11,in,41,0410CST
40702019C11,in,42,0400NCC
40702019C11,in,43,0400CTB
40702019C11,in,44,0410SLA
40702019C11,in,45,0410BST
40702019C11,in,46,0412KNC
80000002311,out,0,0812ODE
80000002311,out,1,0811MUS
80000002311,out,2,0801CHR
80000002311,out,3,0812WST
80000002311,out,4,0801STM
80000002311,out,5,0801LIO
80000002311,out,6,0801BRK
80000002311,out,7,0801SAF
80000002311,out,8,0811AGA
80000002311,out,9,0811ABC
80000002311,out,10,0801ABE
80000002311,out,11,0801JGJ
80000002311,out,12,0811KAR
80000002311,out,13,0801NSH
80000002311,out,14,0801DEL
80000002311,out,15,0801AFL
80000002311,out,16,0811KND
80000002311,out,17,0801SDM
80000002311,out,18,0801PKN
80000002311,out,19,0801TKN
80000002311,out,20,0813KGT
80000002311,in,0,0813KGT
80000002311,in,1,0800HES
80000002311,in,2,0800CCK
80000002311,in,3,0810NSH
80000002311,in,4,0810KAR
80000002311,in,5,0800KBB
80000002311,in,6,0800WDC
80000002311,in,7,0810WPS
80000002311,in,8,0810LIO
80000002311,in,9,0810STM
80000002311,in,10,0800GPR
80000002311,in,11,0810WST
80000002311,in,12,0800EDS
80000002311,in,13,0800CHR
80000002311,in,14,0800MUS
80000002311,in,15,0810MCP
80000002311,in,16,0812ODE
40201002311,out,0,0412AMB
40201002311,out,1,0411CST
40201002311,out,2,0411SMY
40201002311,out,3,0411MZW
40201002311,out,4,0401RKN
40201002311,out,5,0401MKB
40201002311,out,6,0401MPS
40201002311,out,7,0401BPS
40201002311,out,8,0401KST
40201002311,out,9,0411DLP
40201002311,out,10,0411JSC
40201002311,out,11,0401USC
40201002311,out,12,0401UPS
40201002311,out,13,0401HUJ
40201002311,out,14,0401KBU
40201002311,out,15,0401KCT
40201002311,out,16,0401NBP
40201002311,out,17,0401BPR
40201002311,out,18,0411BP1
40201002311,out,19,0411SOS
40201002311,out,20,0401MWS
40201002311,out,21,0401PNR
40201002311,out,22,0401CVT
40201002311,out,23,0401CVS
40201002311,out,24,0401FNN
40201002311,out,25,0403KSE
40201002311,in,0,0403KSE
40201002311,in,1,0400DSP
40201002311,in,2,0400FSX
40201002311,in,3,0400FNN
40201002311,in,4,0400KSP
40201002311,in,5,0400CSV
40201002311,in,6,0400TTP
40201002311,in,7,0400PES
40201002311,in,8,0400TMW
40201002311,in,9,0400PSG
40201002311,in,10,0400PSM
40201002311,in,11,0400BPS
40201002311,in,12,0400BRB
40201002311,in,13,0400BNB
40201002311,in,14,0400BKB
40201002311,in,15,0400UJN
40201002311,in,16,0410USP
40201002311,in,17,0400USS
40201002311,in,18,0400UFD
40201002311,in,19,0400JSC
40201002311,in,20,0412DLP
40201002311,in,21,0400KAG
40201002311,in,22,0410BHS
40201002311,in,23,0410NPB
40201002311,in,24,0400BHC
40201002311,in,25,0400BDC
40201002311,in,26,0400MKG
40201002311,in,27,0400MZW
40201002311,in,28,0410KLL
40201002311,in,29,0410CST
40201002311,in,30,0400NCC
40201002311,in,31,0400CTB
40201002311,in,32,0412AMB
20000002311,out,0,0212NBT
20000002311,out,1,0201FIG
20000002311,out,2,0201KCL
20000002311,out,3,0201AGH
20000002311,out,4,0211GRF
20000002311,out,5,0213WTD
20000002311,in,0,0213WTD
20000002311,in,1,0210WTD
20000002311,in,2,0810MSM
20000002311,in,3,0212NBT
50000002412,out,0,0512NKG
50000002412,out,1,0501NPC
50000002412,out,2,0511CAT
50000002412,out,3,0501KNA
50000002412,out,4,0501AGC
50000002412,out,5,0501KSS
50000002412,out,6,0501MLK
50000002412,out,7,0501KCR
50000002412,out,8,0501KET
50000002412,out,9,0501FAR
50000002412,out,10,0501HLC
50000002412,out,11,0501HLR
50000002412,out,12,0501KSP
50000002412,out,13,0501DBC
50000002412,out,14,0511KNH
50000002412,out,15,0501NDG
50000002412,out,16,0501ZZL
50000002412,out,17,0503KRL
50000002412,in,0,0503KRL
50000002412,in,1,0510KNH
50000002412,in,2,0500DBC
50000002412,in,3,0500KSP
50000002412,in,4,0510HLC
50000002412,in,5,0500HLL
50000002412,in,6,0500ACC
50000002412,in,7,0500TTK
50000002412,in,8,0500KCY
50000002412,in,9,0500MSU
50000002412,in,10,0500NBA
50000002412,in,11,0500MKY
50000002412,in,12,0500CUV
50000002412,in,13,0500MPK
50000002412,in,14,0502BMA
70201024C11,out,0,0712KNC
70201024C11,out,1,0611GPO
70201024C11,out,2,0611SRN
70201024C11,out,3,0611VRP
70201024C11,out,4,0711MCP
70201024C11,out,5,0711UCN
70201024C11,out,6,0711NKP
70201024C11,out,7,0711MTL
70201024C11,out,8,0711AAD
70201024C11,out,9,0701PSA
70201024C11,out,10,0711PST
70201024C11,out,11,0711IMP
70201024C11,out,12,0711JKR
70201024C11,out,13,0711NKJ
70201024C11,out,14,0701CMD
70201024C11,out,15,0701TKS
70201024C11,out,16,0701SWD
70201024C11,out,17,0701SFY
70201024C11,out,18,0701KNO
70201024C11,out,19,0701PWY
70201024C11,out,20,0701RCE
70201024C11,out,21,0711LNN
70201024C11,out,22,0701LNA
70201024C11,out,23,0711MTI
70201024C11,out,24,0701CRS
70201024C11,out,25,0701KFR
70201024C11,out,26,0513KEN
70201024C11,in,0,0510SMP
70201024C11,in,1,0500KCH
70201024C11,in,2,0510ETG
70201024C11,in,3,0500KRJ
70201024C11,in,4,0500MRL
70201024C11,in,5,0500KCL
70201024C11,in,6,0500FRT
70201024C11,in,7,0500KBL
70201024C11,in,8,0500QRL
70201024C11,in,9,0500NDG
70201024C11,in,10,0500MSL
70201024C11,in,11,0500MSV
70201024C11,in,12,0500MSW
70201024C11,in,13,0500LBN
70201024C11,in,14,0500CMZ
70201024C11,in,15,0500MWR
70201024C11,in,16,0500AGB
70201024C11,in,17,0500HMN
70201024C11,in,18,0500HRN
70201024C11,in,19,0510HDY
70201024C11,in,20,0500GCT
70201024C11,in,21,0500MBZ
70201024C11,in,22,0500SOL
70201024C11,in,23,0510SOL
70201024C11,in,24,0510KJC
70201024C11,in,25,0510TNZ
70201024C11,in,26,0500LRJ
70201024C11,in,27,0500NBA
70201024C11,in,28,0500MKY
70201024C11,in,29,0500CUV
70201024C11,in,30,0500MPK
70201024C11,in,31,0502BMA
70201024C11,in,32,0500HST
70201024C11,in,33,0500ORP
70201024C11,in,34,0510BRC
70201024C11,in,35,0510LGT
70201024C11,in,36,0510HQS
70201024C11,in,37,0510KAS
70201024C11,in,38,0510CAN
70201024C11,in,39,0500DMS
70201024C11,in,40,0510AMR
70201024C11,in,41,0510WIL
70201024C11,in,42,0501BLU
70201024C11,in,43,0501APV
70201024C11,in,44,0503HRS
70201024C11,in,45,0601FLY
70201024C11,in,46,0600MOS
70201024C11,in,47,0600MBA
70201024C11,in,48,0712KNH
70201024C11,in,49,0710TNA
70201024C11,in,50,0700NHF
70201024C11,in,51,0510AGP
70201024C11,in,52,0712KNC
20801025A11,out,0,0212LUT
20801025A11,out,1,0211KNJ
20801025A11,out,2,0211NGR
20801025A11,out,3,0211PIO
20801025A11,out,4,0201PNG
20801025A11,out,5,0211MTG
20801025A11,out,6,0211NYS
20801025A11,out,7,0211KCA
20801025A11,out,8,0211DRV
20801025A11,out,9,0201ALP
20801025A11,out,10,0201DAW
20801025A11,out,11,0201CON
20801025A11,out,12,0201RUA
20801025A11,out,13,0201BLE
20801025A11,out,14,0201BLC
20801025A11,out,15,0211CAT
20801025A11,out,16,0201BBP
20801025A11,out,17,0213BDT
20801025A11,out,18,0201GTC
20801025A11,out,19,0201KEP
20801025A11,out,20,0201BPC
20801025A11,out,21,0201TJA
20801025A11,out,22,0201MOS
20801025A11,out,23,0201AIS
20801025A11,out,24,0201HSM
20801025A11,out,25,0213LUD
20801025A11,in,0,0213LUD
20801025A11,in,1,0200MOS
20801025A11,in,2,0200DEC
20801025A11,in,3,0200KEP
20801025A11,in,4,0200KSC
20801025A11,in,5,0210BBD
20801025A11,in,6,0210BBG
20801025A11,in,7,0200BBC
20801025A11,in,8,0200KEN
20801025A11,in,9,0210NVS
20801025A11,in,10,0200CON
20801025A11,in,11,0210ALP
20801025A11,in,12,0210DRV
20801025A11,in,13,0210KCA
20801025A11,in,14,0210SUR
20801025A11,in,15,0210MTG
20801025A11,in,16,0210PNG
20801025A11,in,17,0200GNK
20801025A11,in,18,0210NGR
20801025A11,in,19,0210FIG
20801025A11,in,20,0210KNJ
20801025A11,in,21,0212LUT
40403002611,out,0,0402AQN
40403002611,out,1,0401BPS
40403002611,out,2,0401KST
40403002611,out,3,0411DLP
40403002611,out,4,0411JSC
40403002611,out,5,0401USC
40403002611,out,6,0401UPS
40403002611,out,7,0401HUJ
40403002611,out,8,0401KBU
40403002611,out,9,0401KCT
40403002611,out,10,0401NBP
40403002611,out,11,0401BPR
40403002611,out,12,0411BP1
40403002611,out,13,0401RPL
40403002611,out,14,0411SOS
40403002611,out,15,0401MWS
40403002611,out,16,0400TTL
40403002611,out,17,0400MYK
40403002611,out,18,0401HMN
40403002611,out,19,0401RDB
40403002611,out,20,0401KCB
40403002611,out,21,0401EQY
40403002611,out,22,0401KSN
40403002611,out,23,0403BNG
40403002611,in,0,0403BNG
40403002611,in,1,0400KCB
40403002611,in,2,0403RAU
40403002611,in,3,0400HMN
40403002611,in,4,0401MYK
40403002611,in,5,0400PIO
40403002611,in,6,0401TTL
40403002611,in,7,0400TMW
40403002611,in,8,0400PSG
40403002611,in,9,0400PSM
40403002611,in,10,0400BPS
40403002611,in,11,0400BRB
40403002611,in,12,0400BNB
40403002611,in,13,0400BKB
40403002611,in,14,0400UJN
40403002611,in,15,0410USP
40403002611,in,16,0400USS
40403002611,in,17,0400UFD
40403002611,in,18,0400JSC
40403002611,in,19,0412DLP
40403002611,in,20,0400KAG
40403002611,in,21,0410BHS
40403002611,in,22,0402AQN
20701293011,out,0,0212NGB
20701293011,out,1,0211PIO
20701293011,out,2,0201PNG
20701293011,out,3,0211MTG
20701293011,out,4,0211NYS
20701293011,out,5,0211KCA
20701293011,out,6,0211DRV
20701293011,out,7,0201ASP
20701293011,out,8,0211DRN
20701293011,out,9,0201MSQ
20701293011,out,10,0213MAT
20701293011,in,0,0213MAT
20701293011,in,1,0210KCA
20701293011,in,2,0210SUR
20701293011,in,3,0210MTG
20701293011,in,4,0212NGB
70200003211,out,0,0412KNC
70200003211,out,1,0611GPO
70200003211,out,2,0611SRN
70200003211,out,3,0611COM
70200003211,out,4,0601OLL
70200003211,out,5,0713KNS
70200003211,out,6,0711NAT
70200003211,out,7,0712KNT
70200003211,out,8,0711MCP
70200003211,out,9,0701UCN
